Column1,survey,vessel,event_id,latitude,longitude
1,200801,88,2,57.03832,-159.1275
2,200801,88,3,57.3324,-159.0623
3,200801,88,4,57.64584,-159.0096
4,200801,88,5,58.35349,-159.5589
5,200801,88,6,58.28404,-159.97099
6,200801,88,7,58.00265,-160.2088
7,200801,88,8,57.69051,-160.27589
8,200801,88,9,57.33759,-160.299
9,200801,88,10,57.01479,-160.3093
10,200801,88,11,56.6688,-160.981
11,200801,88,12,56.35193,-160.98669
12,200801,88,14,56.33262,-161.63651
13,200801,88,15,56.66586,-161.5979
14,200801,88,16,56.98743,-161.5667
15,200801,88,17,57.33303,-161.5329
16,200801,88,18,57.66014,-161.49541
17,200801,88,22,57.93048,-161.44099
18,200801,88,23,57.67538,-162.1291
19,200801,88,24,57.668,-162.73801
20,200801,88,25,57.34064,-162.7529
21,200801,88,26,56.99971,-162.78081
22,200801,88,27,56.66885,-163.39391
23,200801,88,28,56.66316,-162.8293
24,200801,88,29,56.34223,-162.7975
25,200801,88,30,55.99794,-162.8027
26,200801,88,31,55.67397,-162.80949
27,200801,88,33,55.69099,-164.0056
28,200801,88,34,56.00346,-163.939
29,200801,88,36,56.33583,-163.96899
30,200801,88,37,56.66133,-164.0162
31,200801,88,38,56.99553,-164.03951
32,200801,88,39,57.01626,-163.4584
33,200801,88,40,57.31518,-163.3871
34,200801,88,41,57.65812,-163.355
35,200801,88,42,57.98102,-163.3988
36,200801,88,43,58.01095,-162.78819
37,200801,88,44,58.32833,-162.7529
38,200801,88,45,58.33082,-163.3116
39,200801,88,46,58.63895,-162.7108
40,200801,88,47,58.66331,-163.2963
41,200801,88,49,59.32317,-164.0085
42,200801,88,50,59.02318,-164.00681
43,200801,88,51,58.67667,-164.0125
44,200801,88,52,58.33034,-164.0136
45,200801,88,53,58.01202,-164.02721
46,200801,88,54,57.67304,-164.0183
47,200801,88,55,57.33537,-165.2291
48,200801,88,56,57.00047,-165.2162
49,200801,88,57,56.6779,-165.2319
50,200801,88,58,56.35093,-165.19
51,200801,88,59,56.00996,-165.1882
52,200801,88,60,55.6707,-165.18179
53,200801,88,61,55.33485,-165.1754
54,200801,88,63,55.00264,-166.3717
55,200801,88,64,55.32466,-166.3438
56,200801,88,65,55.66301,-166.38429
57,200801,88,66,55.99413,-166.3813
58,200801,88,67,56.05137,-166.9753
59,200801,88,68,56.32646,-167.0352
60,200801,88,69,56.65296,-167.0623
61,200801,88,70,56.99564,-167.09081
62,200801,88,71,57.32374,-167.1147
63,200801,88,72,57.68218,-167.10381
64,200801,88,73,57.98549,-167.1618
65,200801,88,74,58.31633,-167.19341
66,200801,88,75,58.6525,-167.2195
67,200801,88,76,58.65773,-166.5822
68,200801,88,77,58.98701,-166.5761
69,200801,88,78,58.98509,-167.2399
70,200801,88,79,59.31136,-166.61121
71,200801,88,81,60.33307,-167.2863
72,200801,88,82,60.33371,-167.9454
73,200801,88,83,60.33313,-168.6566
74,200801,88,84,60.34188,-169.3172
75,200801,88,85,60.01501,-169.3291
76,200801,88,86,59.6832,-169.26421
77,200801,88,87,59.34935,-168.5704
78,200801,88,88,59.01987,-168.5285
79,200801,88,89,58.67697,-168.4948
80,200801,88,90,58.34636,-168.4846
81,200801,88,91,58.00689,-168.425
82,200801,88,92,57.85536,-168.7187
83,200801,88,93,57.67459,-168.3755
84,200801,88,94,57.50517,-168.72231
85,200801,88,95,57.33504,-168.3562
86,200801,88,96,57.1556,-168.6286
87,200801,88,97,57.32261,-168.9785
88,200801,88,98,57.65056,-169.02921
89,200801,88,99,57.50592,-169.3521
90,200801,88,100,57.10904,-170.451
91,200801,88,101,57.32542,-170.24451
92,200801,88,102,57.49517,-170.5818
93,200801,88,103,57.65701,-170.2861
94,200801,88,104,57.8195,-170.0157
95,200801,88,105,57.9883,-169.69991
96,200801,88,106,58.32962,-169.74001
97,200801,88,107,58.66147,-169.7832
98,200801,88,108,58.98541,-169.83611
99,200801,88,109,58.67661,-170.4294
100,200801,88,110,58.99007,-170.4839
101,200801,88,111,59.32693,-170.5334
102,200801,88,112,59.65613,-170.5769
103,200801,88,113,59.98323,-170.631
104,200801,88,114,60.00207,-171.2664
105,200801,88,115,60.01503,-171.9769
106,200801,88,116,59.99324,-172.608
107,200801,88,119,59.83481,-173.5876
108,200801,88,120,59.826,-172.9355
109,200801,88,121,59.68446,-173.2757
110,200801,88,122,59.51785,-172.90109
111,200801,88,123,59.50893,-173.5
112,200801,88,124,59.67789,-172.5677
113,200801,88,125,59.34304,-172.50661
114,200801,88,126,59.33878,-171.8499
115,200801,88,127,59.01114,-171.78529
116,200801,88,128,58.98815,-172.3931
117,200801,88,129,58.66871,-172.3943
118,200801,88,130,58.67469,-171.72121
119,200801,88,131,58.33262,-171.6308
120,200801,88,132,58.34248,-172.3042
121,200801,88,133,56.99983,-170.21651
122,200801,88,134,56.8356,-169.9364
123,200801,88,135,56.65863,-169.4875
124,200801,88,137,56.84172,-169.30141
125,200801,88,138,56.67195,-168.9099
126,200801,88,139,56.83758,-168.6321
127,200801,88,141,56.66679,-168.30949
128,200801,88,144,54.99107,-166.95081
129,200801,88,146,55.32855,-166.9669
130,200801,88,147,55.66115,-166.9825
131,200801,88,148,55.99538,-167.6187
132,200801,88,149,56.68252,-167.67039
133,200801,88,150,56.34586,-167.65559
134,200801,88,151,56.33395,-168.2119
135,200801,88,152,56.33415,-168.84911
136,200801,88,153,56.962,-172.03999
137,200801,88,154,56.67138,-171.9845
138,200801,88,155,56.67852,-172.5766
139,200801,88,156,56.98764,-172.6514
140,200801,88,157,56.98691,-173.24381
141,200801,88,158,57.35352,-173.3562
142,200801,88,159,57.64709,-173.3736
143,200801,88,160,57.99026,-173.47189
144,200801,88,161,58.33617,-173.5498
145,200801,88,162,58.65319,-173.6308
146,200801,88,163,58.32462,-174.2906
147,200801,88,164,58.65554,-174.27049
148,200801,88,165,58.98064,-174.3851
149,200801,88,166,59.32194,-174.4241
150,200801,88,167,59.6554,-174.4473
151,200801,88,168,59.82227,-174.26199
152,200801,88,169,59.99425,-173.97121
153,200801,88,171,60.10438,-173.7726
154,200801,88,172,60.32112,-174.0723
155,200801,88,173,60.65614,-174.1189
156,200801,88,174,60.99114,-174.188
157,200801,88,175,61.32098,-174.32629
158,200801,88,176,61.65435,-174.403
159,200801,88,177,61.67654,-175.0699
160,200801,88,178,61.32752,-174.9799
161,200801,88,180,61.30172,-175.653
162,200801,88,181,61.00324,-175.5463
163,200801,88,182,61.00708,-174.8877
164,200801,88,183,60.67245,-175.4259
165,200801,88,184,60.67485,-174.79761
166,200801,88,185,60.34128,-174.71519
167,200801,88,186,60.17767,-174.33369
168,200801,88,187,60.00352,-174.59801
169,200801,89,2,57.32731,-158.4189
170,200801,89,3,57.65185,-158.38541
171,200801,89,4,57.98438,-158.3297
172,200801,89,5,58.00557,-158.9774
173,200801,89,6,58.00058,-159.5858
174,200801,89,7,57.6774,-159.62801
175,200801,89,8,57.34639,-159.6691
176,200801,89,9,57.00291,-159.6857
177,200801,89,10,56.6755,-159.7352
178,200801,89,11,56.66666,-160.3698
179,200801,89,12,56.98885,-160.9509
180,200801,89,13,57.32148,-160.9438
181,200801,89,14,57.65772,-160.8866
182,200801,89,15,57.98968,-160.84689
183,200801,89,16,58.28619,-160.8224
184,200801,89,17,58.23085,-161.5538
185,200801,89,18,58.32635,-162.0421
186,200801,89,19,58.01165,-162.1132
187,200801,89,20,57.34462,-162.1546
188,200801,89,21,57.00945,-162.1796
189,200801,89,22,56.67743,-162.16209
190,200801,89,23,56.3519,-162.17619
191,200801,89,24,56.00253,-162.2551
192,200801,89,25,56.33886,-163.41389
193,200801,89,26,56.01211,-163.3927
194,200801,89,27,55.67548,-163.4046
195,200801,89,28,55.34519,-163.39101
196,200801,89,31,55.3466,-164.0007
197,200801,89,32,55.35332,-164.5425
198,200801,89,33,55.03853,-164.5831
199,200801,89,34,55.00648,-165.1563
200,200801,89,35,54.83633,-165.53281
201,200801,89,36,54.68328,-165.14771
202,200801,89,37,55.65709,-164.5873
203,200801,89,38,55.9786,-164.6241
204,200801,89,39,56.32277,-164.5943
205,200801,89,40,56.66196,-164.6086
206,200801,89,41,56.97493,-164.6217
207,200801,89,42,57.33863,-163.97459
208,200801,89,43,57.33315,-164.5816
209,200801,89,44,57.65801,-164.6237
210,200801,89,45,57.99501,-164.6212
211,200801,89,46,58.3203,-164.6366
212,200801,89,47,58.65551,-164.6543
213,200801,89,48,58.98364,-164.6534
214,200801,89,49,59.30858,-164.6669
215,200801,89,50,59.3326,-165.2928
216,200801,89,51,59.01977,-165.302
217,200801,89,52,58.68729,-165.3058
218,200801,89,53,58.34855,-165.2944
219,200801,89,54,58.01054,-165.25259
220,200801,89,55,57.68037,-165.2524
221,200801,89,56,57.68011,-165.8774
222,200801,89,57,57.34114,-165.87241
223,200801,89,58,57.00483,-165.8466
224,200801,89,59,56.68239,-165.8515
225,200801,89,60,56.34946,-165.81371
226,200801,89,61,54.99961,-165.75771
227,200801,89,62,55.33195,-165.79041
228,200801,89,63,55.65934,-165.8022
229,200801,89,64,55.98149,-165.7867
230,200801,89,65,56.32804,-166.40939
231,200801,89,66,56.65434,-166.4418
232,200801,89,67,56.98819,-166.47099
233,200801,89,68,57.31943,-166.4884
234,200801,89,69,57.65499,-166.5094
235,200801,89,70,57.99449,-165.90871
236,200801,89,72,57.98592,-166.5271
237,200801,89,74,58.3411,-166.55409
238,200801,89,75,58.32119,-165.9279
239,200801,89,76,58.65225,-165.9299
240,200801,89,77,58.98376,-165.95239
241,200801,89,78,59.31032,-165.938
242,200801,89,79,59.59718,-165.97321
243,200801,89,80,59.66209,-166.6183
244,200801,89,81,59.31733,-167.2744
245,200801,89,82,59.64935,-167.29221
246,200801,89,83,59.65403,-167.94611
247,200801,89,84,59.97832,-167.9883
248,200801,89,85,60.01101,-168.6512
249,200801,89,86,59.67295,-168.6283
250,200801,89,87,59.34548,-167.92349
251,200801,89,88,59.01329,-167.8815
252,200801,89,89,58.67837,-167.86549
253,200801,89,90,58.34367,-167.8335
254,200801,89,91,58.00686,-167.8024
255,200801,89,92,57.67606,-167.75951
256,200801,89,93,57.34435,-167.7225
257,200801,89,94,57.01375,-167.7039
258,200801,89,95,57.00217,-168.28529
259,200801,89,96,57.00977,-168.9407
260,200801,89,97,56.99023,-169.5696
261,200801,89,98,57.15007,-169.3221
262,200801,89,99,57.32148,-169.60091
263,200801,89,100,57.15214,-169.9093
264,200801,89,101,57.5061,-170.0144
265,200801,89,102,57.65987,-169.6523
266,200801,89,103,57.83044,-169.3822
267,200801,89,104,57.99201,-169.07001
268,200801,89,105,58.31902,-169.1214
269,200801,89,106,58.65296,-169.1581
270,200801,89,107,58.9931,-169.194
271,200801,89,108,59.3264,-169.23261
272,200801,89,109,59.32014,-169.8736
273,200801,89,110,59.65726,-169.91541
274,200801,89,111,59.985,-169.9502
275,200801,89,112,60.32278,-170.0313
276,200801,89,113,60.33589,-170.6124
277,200801,89,114,60.32498,-171.3524
278,200801,89,115,60.65514,-171.4232
279,200801,89,116,60.98484,-171.4328
280,200801,89,117,61.00291,-172.1485
281,200801,89,118,60.99829,-172.78819
282,200801,89,119,60.67474,-172.7672
283,200801,89,120,60.67441,-172.14079
284,200801,89,121,60.34576,-172.0659
285,200801,89,122,60.1714,-172.34979
286,200801,89,123,59.83537,-172.27811
287,200801,89,124,59.66687,-171.9236
288,200801,89,125,59.66696,-171.2942
289,200801,89,126,59.34895,-171.1817
290,200801,89,127,59.01391,-171.1308
291,200801,89,128,58.6795,-171.08031
292,200801,89,129,58.33004,-171.0204
293,200801,89,130,58.34627,-170.38631
294,200801,89,131,58.00852,-170.32339
295,200801,89,132,57.99445,-170.9552
296,200801,89,133,57.84304,-170.60339
297,200801,89,134,57.67815,-170.8976
298,200801,89,135,57.34705,-170.85451
299,200801,89,136,57.00967,-170.78391
300,200801,89,137,56.84751,-170.4906
301,200801,89,138,56.67828,-170.13631
302,200801,89,139,56.33883,-170.0793
303,200801,89,140,56.33953,-169.5116
304,200801,89,141,55.34013,-167.55389
305,200801,89,142,55.65829,-167.586
306,200801,89,143,55.66268,-168.1861
307,200801,89,144,55.98817,-168.22771
308,200801,89,145,56.33249,-170.67349
309,200801,89,146,56.66749,-170.73911
310,200801,89,147,56.65937,-171.34241
311,200801,89,148,56.99156,-171.3837
312,200801,89,149,57.31749,-171.4509
313,200801,89,150,57.64766,-171.53619
314,200801,89,151,57.98058,-171.5928
315,200801,89,152,58.01671,-172.2567
316,200801,89,153,57.67611,-172.17509
317,200801,89,154,57.35585,-172.0954
318,200801,89,155,57.33307,-172.8154
319,200801,89,156,57.66023,-172.8166
320,200801,89,157,57.99076,-172.8607
321,200801,89,158,58.32527,-172.92329
322,200801,89,159,58.65862,-172.99631
323,200801,89,160,59.34417,-173.1329
324,200801,89,161,59.0184,-173.08771
325,200801,89,162,58.99221,-173.7258
326,200801,89,163,59.3261,-173.7979
327,200801,89,164,59.66098,-173.8463
328,200801,89,165,60.01467,-173.31149
329,200801,89,166,60.1866,-173.03799
330,200801,89,167,60.30406,-173.3795
331,200801,89,168,60.6702,-173.46941
332,200801,89,169,60.99398,-173.50661
333,200801,89,170,61.32504,-173.5834
334,200801,89,171,61.65549,-173.6673
335,200801,89,172,61.97633,-173.7496
336,200801,89,173,62.00028,-174.48
337,200801,89,174,62.00132,-175.158
338,200801,89,175,62.01044,-175.8268
339,200801,89,176,61.68847,-175.787
340,200801,89,177,61.68029,-176.4406
341,200801,89,178,61.34265,-176.33859
342,200801,89,179,61.33382,-176.9286
343,200801,89,180,60.9966,-177.6364
344,200801,89,181,61.00046,-176.99429
345,200801,89,182,61.00877,-176.30409
346,200801,89,183,60.68857,-176.2099
347,200801,89,184,60.66818,-176.76961
348,200801,89,186,60.6783,-178.19679
349,200801,89,187,60.66968,-177.53349
350,200801,89,188,60.33965,-177.37399
351,200801,89,189,60.0164,-177.8902
352,200801,89,190,60.00456,-177.2328
353,200801,89,191,60.00394,-176.7388
354,200801,89,192,60.33582,-176.7404
355,200801,89,193,60.33493,-176.0565
356,200801,89,194,60.33434,-175.4131
357,200801,89,195,59.99483,-175.94949
358,200801,89,196,60.00126,-175.3019
359,200801,89,197,59.66537,-175.11571
360,200801,89,198,59.66463,-175.85561
361,200801,89,199,59.66573,-176.5128
362,200801,89,200,59.67598,-177.1539
363,200801,89,201,59.33669,-177.09061
364,200801,89,202,59.33343,-176.4043
365,200801,89,203,59.33601,-175.77119
366,200801,89,204,59.33888,-175.1212
367,200801,89,205,58.98679,-175.0273
368,200801,89,206,59.00235,-175.70419
369,200801,89,207,59.00059,-176.3071
370,200801,89,208,58.99879,-176.9304
371,200801,89,209,58.99963,-177.57491
372,200801,89,210,58.66909,-176.87
373,200801,89,211,58.66702,-176.21339
374,200801,89,212,58.66863,-175.5659
375,200801,89,213,58.73764,-174.976
376,200801,94,1,54.71655,-165.53059
377,200801,94,2,54.75298,-165.80949
378,200801,94,3,54.7219,-165.7323
379,200801,94,4,54.69229,-165.77901
380,200801,94,5,54.44097,-166.02991
381,200801,94,6,54.55558,-165.93829
382,200801,94,7,54.57787,-165.8248
383,200801,94,8,54.59985,-166.0172
384,200801,94,9,54.76186,-165.987
385,200801,94,10,54.73512,-166.17999
386,200801,94,11,54.79546,-166.4527
387,200801,94,12,54.6838,-166.33881
388,200801,94,13,54.57619,-166.3976
389,200801,94,14,54.45625,-166.2029
390,200801,94,15,54.648,-166.76311
391,200801,94,16,54.52289,-166.76891
392,200801,94,17,54.42823,-166.4494
393,200801,94,18,54.38111,-166.4803
394,200801,94,19,54.31118,-166.7599
395,200801,94,20,54.30286,-166.89549
396,200801,94,21,54.26328,-166.7135
397,200801,94,22,54.35565,-167.1227
398,200801,94,23,54.41014,-167.3842
399,200801,94,24,54.36961,-167.5928
400,200801,94,25,54.35906,-167.8396
401,200801,94,26,54.33911,-167.9619
402,200801,94,27,54.54326,-167.6841
403,200801,94,28,54.51027,-167.28889
404,200801,94,29,54.73188,-167.26379
405,200801,94,30,54.72726,-166.989
406,200801,94,31,54.94219,-167.1357
407,200801,94,32,54.86727,-167.4949
408,200801,94,33,55.13428,-167.5473
409,200801,94,34,55.04811,-167.7171
410,200801,94,35,55.04869,-167.8326
411,200801,94,36,55.18046,-167.994
412,200801,94,37,55.26255,-168.0107
413,200801,94,38,55.39899,-168.0161
414,200801,94,39,55.47115,-168.2348
415,200801,94,40,55.39085,-168.2883
416,200801,94,41,55.42625,-168.4341
417,200801,94,42,55.52608,-168.4792
418,200801,94,43,55.59017,-168.88229
419,200801,94,44,55.69244,-168.7847
420,200801,94,45,55.93668,-168.80569
421,200801,94,46,55.95953,-168.9342
422,200801,94,48,56.0709,-168.7876
423,200801,94,49,56.17975,-168.4783
424,200801,94,50,56.12736,-169.12151
425,200801,94,52,56.12367,-168.77271
426,200801,94,54,56.03773,-169.35291
427,200801,94,55,56.06398,-169.489
428,200801,94,56,55.98671,-169.7346
429,200801,94,57,55.93822,-170.1133
430,200801,94,58,55.93959,-170.3313
431,200801,94,59,55.9509,-170.0954
432,200801,94,60,55.13841,-167.8255
433,200801,94,61,55.36995,-168.1651
434,200801,94,62,55.55582,-168.4315
435,200801,94,63,55.57857,-168.7791
436,200801,94,64,56.23589,-171.38319
437,200801,94,65,57.75063,-173.9391
438,200801,94,66,57.72849,-173.78101
439,200801,94,68,57.83928,-173.8876
440,200801,94,69,57.84801,-173.9538
441,200801,94,70,58.52569,-174.86591
442,200801,94,72,58.52545,-174.8224
443,200801,94,73,58.65734,-174.86169
444,200801,94,74,58.61681,-175.1058
445,200801,94,75,58.1184,-175.53799
446,200801,94,76,58.25211,-175.5025
447,200801,94,77,58.30918,-175.3179
448,200801,94,78,58.35976,-175.44991
449,200801,94,79,58.50317,-177.8813
450,200801,94,80,58.66586,-177.9734
451,200801,94,81,58.76624,-178.07381
452,200801,94,82,58.77858,-177.91141
453,200801,94,83,58.93262,-177.92171
454,200801,94,84,59.36095,-178.4662
455,200801,94,85,59.36428,-178.2511
456,200801,94,86,59.39707,-178.2272
457,200801,94,87,59.41727,-178.10609
458,200801,94,88,59.52314,-178.07851
459,200801,94,89,59.40166,-177.8734
460,200801,94,90,59.19111,-177.94859
461,200801,94,91,59.29689,-177.6897
462,200801,94,92,59.40236,-177.7352
463,200801,94,93,59.37115,-177.6049
464,200801,94,94,60.12072,-179.491
465,200801,94,95,60.21761,-179.3495
466,200801,94,96,60.36544,-179.33031
467,200801,94,97,60.43556,-179.0442
468,200801,94,98,60.49807,-178.8443
469,200801,94,99,60.60577,-178.82159
470,200801,94,100,60.34864,-178.7941
471,200801,94,101,60.31988,-178.6835
472,200801,94,102,60.2491,-178.4951
473,200801,94,103,60.38969,-178.66521
474,200801,94,104,60.20054,-179.2104
475,200801,94,105,60.24265,-179.15919
476,200801,94,106,60.24936,-179.0327
477,200801,94,107,60.20296,-178.9314
478,200801,94,108,60.18257,-178.8486
479,200801,94,109,60.08575,-179.0174
480,200801,94,110,60.09017,-179.0703
481,200801,94,111,60.05998,-179.1488
482,200801,94,112,59.92422,-178.94051
483,200801,94,113,59.85213,-178.79041
484,200801,94,114,59.8078,-178.7408
485,200801,94,115,59.77732,-178.6521
486,200801,94,116,59.72477,-178.649
487,200801,94,118,59.63857,-178.4622
488,200801,94,119,59.53937,-178.4272
489,200801,94,120,59.48424,-178.2701
490,200801,94,121,59.3247,-178.3819
491,200801,94,122,59.33917,-178.0869
492,200801,94,123,58.90047,-178.07961
493,200801,94,124,58.6071,-177.96271
494,200801,94,125,58.58193,-177.70039
495,200801,94,126,58.62089,-177.25301
496,200801,94,127,58.52421,-176.8127
497,200801,94,128,57.65426,-174.20641
498,200801,94,129,57.7963,-174.1976
499,200801,94,130,57.84971,-173.8629
500,200801,94,131,57.79047,-173.87379
501,200801,94,132,54.28151,-167.7847
502,200801,94,133,54.56321,-167.5547
503,200801,94,134,54.65522,-167.70309
504,200801,94,135,55.0198,-167.7287
505,200801,94,136,55.97305,-169.5634
506,200801,94,137,56.14858,-169.4695
507,200801,94,138,56.17787,-169.7365
508,200801,94,139,56.56688,-172.32829
509,200801,94,140,56.48874,-172.2812
510,200801,94,141,56.55445,-172.4879
511,200801,94,142,56.46399,-172.7616
512,200801,94,143,57.01237,-173.98039
513,200801,94,144,57.05104,-173.7971
514,200801,94,145,57.1398,-173.8597
515,200801,94,146,57.14098,-173.9539
516,200801,94,147,57.21413,-173.9209
517,200801,94,148,58.42464,-174.53259
518,200801,94,149,58.49706,-174.82291
519,200801,94,150,58.33851,-175.075
520,200801,94,151,58.27023,-175.1006
521,200801,94,152,58.56941,-176.69341
522,200801,94,153,58.53053,-176.2421
523,200801,94,154,58.52462,-176.14169
524,200801,94,155,58.26605,-175.4209
525,200801,94,156,58.25309,-175.62939
526,200801,94,157,58.12443,-175.60451
527,200801,94,158,58.07339,-175.5226
528,200801,94,159,57.15653,-173.91769
529,200801,94,160,57.03325,-173.54649
530,200801,94,161,56.86146,-173.3952
531,200801,94,162,56.77416,-173.4158
532,200801,94,163,56.78812,-173.4446
533,200801,94,164,56.87757,-173.7925
534,200801,94,165,56.70048,-173.29781
535,200801,94,166,56.66365,-173.26199
536,200801,94,167,56.56379,-172.8102
537,200801,94,168,56.40093,-172.683
538,200801,94,169,56.50861,-172.4144
539,200801,94,170,56.56302,-172.138
540,200801,94,171,56.50846,-172.3028
541,200801,94,172,56.49828,-172.2273
542,200801,94,173,56.49623,-171.98779
543,200801,94,174,56.22839,-171.49001
544,200801,94,175,56.17294,-170.90311
545,200801,94,177,56.14512,-169.01401
546,200801,94,178,56.01527,-168.87711
547,200801,94,179,56.0828,-168.64461
548,200801,94,180,56.04226,-168.37959
549,200801,94,181,55.45857,-168.457
550,200801,94,182,55.40062,-168.34351
551,200801,94,183,55.30184,-167.9248
552,200801,94,184,55.22701,-167.8936
553,200801,94,185,55.19332,-167.82021
554,200801,94,186,54.94057,-167.7845
555,200801,94,187,54.96426,-167.6084
556,200801,94,188,55.04296,-167.5392
557,200801,94,189,55.0349,-167.35651
558,200801,94,190,54.86567,-167.6023
559,200801,94,191,54.75002,-167.5965
560,200801,94,192,54.70024,-167.4213
561,200801,94,193,54.82882,-167.14391
562,200801,94,194,54.82299,-166.8373
563,200801,94,195,54.59449,-166.8869
564,200801,94,196,54.43758,-166.6479
565,200801,94,197,54.7749,-166.32069
566,200801,94,198,54.74332,-165.41341
567,200801,94,199,54.6178,-165.6418
568,200801,94,200,54.6787,-165.8783
569,200801,94,201,54.48926,-165.8416
570,200801,94,202,54.50997,-166.1111
571,200801,94,203,54.27108,-166.62981
572,200801,94,204,54.30919,-166.5966
573,200801,94,205,54.37547,-166.8331
574,200801,94,206,54.43306,-167.1257
575,200801,94,207,54.49734,-167.4231
